symbol,timestamp,open,high,low,close
EURUSD=X,2025-02-11,0.96493,0.96917,0.96194,0.96493
EURUSD=X,2025-02-10,0.97080,0.97164,0.96611,0.97080
EURUSD=X,2025-02-09,0.96987,0.97099,0.96749,0.96987
EURUSD=X,2025-02-06,0.96296,0.96859,0.96104,0.96296
EURUSD=X,2025-02-05,0.96153,0.96583,0.96110,0.96153
EURUSD=X,2025-02-04,0.96416,0.96441,0.95829,0.96416
EURUSD=X,2025-02-03,0.96841,0.97318,0.96278,0.96841
EURUSD=X,2025-02-02,0.97596,0.97934,0.96823,0.97596
EURUSD=X,2025-01-30,0.96189,0.96514,0.96043,0.96189
EURUSD=X,2025-01-29,0.95931,0.96241,0.95562,0.95931
EURUSD=X,2025-01-28,0.95885,0.96309,0.95756,0.95885
EURUSD=X,2025-01-27,0.95744,0.96019,0.95648,0.95744
EURUSD=X,2025-01-26,0.95537,0.95660,0.94942,0.95537
EURUSD=X,2025-01-23,0.96016,0.96037,0.95069,0.96016
EURUSD=X,2025-01-22,0.96079,0.96305,0.95926,0.96079
EURUSD=X,2025-01-21,0.96102,0.96153,0.95639,0.96102
EURUSD=X,2025-01-20,0.95968,0.96675,0.95846,0.95968
EURUSD=X,2025-01-19,0.97305,0.97288,0.95908,0.97305
EURUSD=X,2025-01-16,0.97076,0.97408,0.96815,0.97076
EURUSD=X,2025-01-15,0.97139,0.97439,0.96981,0.97139
EURUSD=X,2025-01-14,0.97031,0.97382,0.96624,0.97031
EURUSD=X,2025-01-13,0.97420,0.97667,0.97055,0.97420
EURUSD=X,2025-01-12,0.97622,0.98217,0.97565,0.97622
EURUSD=X,2025-01-09,0.97116,0.97848,0.96978,0.97116
EURUSD=X,2025-01-08,0.96955,0.97223,0.96890,0.96955
EURUSD=X,2025-01-07,0.96679,0.97318,0.96550,0.96679
EURUSD=X,2025-01-06,0.96308,0.96536,0.95842,0.96308
EURUSD=X,2025-01-05,0.97045,0.97131,0.95831,0.97045
EURUSD=X,2025-01-02,0.97395,0.97418,0.97049,0.97395
EURUSD=X,2025-01-01,0.96607,0.97765,0.96386,0.96607
EURUSD=X,2024-12-30,0.96101,0.96642,0.95935,0.96101
EURUSD=X,2024-12-29,0.95890,0.96398,0.95626,0.95890
EURUSD=X,2024-12-26,0.95952,0.96108,0.95752,0.95952
EURUSD=X,2024-12-25,0.96167,0.96239,0.95948,0.96167
EURUSD=X,2024-12-24,0.96145,0.96267,0.95886,0.96145
EURUSD=X,2024-12-23,0.96111,0.96276,0.96071,0.96111
EURUSD=X,2024-12-22,0.95856,0.96296,0.95738,0.95856
EURUSD=X,2024-12-19,0.96484,0.96678,0.95856,0.96484
EURUSD=X,2024-12-18,0.96623,0.96601,0.95955,0.96623
EURUSD=X,2024-12-17,0.95286,0.95533,0.95125,0.95286
EURUSD=X,2024-12-16,0.95090,0.95425,0.94947,0.95090
EURUSD=X,2024-12-15,0.95156,0.95467,0.95034,0.95156
EURUSD=X,2024-12-12,0.95485,0.95659,0.95038,0.95485
EURUSD=X,2024-12-11,0.95184,0.95563,0.94973,0.95184
EURUSD=X,2024-12-10,0.94956,0.95411,0.94885,0.94956
EURUSD=X,2024-12-09,0.94746,0.95240,0.94634,0.94746
EURUSD=X,2024-12-08,0.94653,0.94949,0.94408,0.94653
EURUSD=X,2024-12-05,0.94471,0.94829,0.94109,0.94471
EURUSD=X,2024-12-04,0.95129,0.95161,0.94449,0.95129
EURUSD=X,2024-12-03,0.95151,0.95476,0.94878,0.95151
EURUSD=X,2024-12-02,0.95238,0.95408,0.94969,0.95238
EURUSD=X,2024-12-01,0.94836,0.95584,0.94836,0.94845
EURUSD=X,2024-11-28,0.94687,0.94863,0.94382,0.94687
EURUSD=X,2024-11-27,0.94678,0.94975,0.94677,0.94680
EURUSD=X,2024-11-26,0.95325,0.95474,0.94492,0.95325
EURUSD=X,2024-11-25,0.95752,0.95908,0.94842,0.95752
EURUSD=X,2024-11-24,0.95430,0.95702,0.94978,0.95430
EURUSD=X,2024-11-21,0.95527,0.96715,0.95272,0.95527
EURUSD=X,2024-11-20,0.94826,0.95523,0.94744,0.94826
EURUSD=X,2024-11-19,0.94279,0.95170,0.94254,0.94279
EURUSD=X,2024-11-18,0.94389,0.94998,0.94340,0.94389
EURUSD=X,2024-11-17,0.94938,0.94961,0.94464,0.94938
EURUSD=X,2024-11-14,0.94974,0.95021,0.94420,0.94974
EURUSD=X,2024-11-13,0.94663,0.95253,0.94515,0.94663
EURUSD=X,2024-11-12,0.94195,0.94717,0.93912,0.94195
EURUSD=X,2024-11-11,0.93809,0.94368,0.93783,0.93809
EURUSD=X,2024-11-10,0.93334,0.94091,0.93222,0.93334
EURUSD=X,2024-11-07,0.92640,0.93373,0.92621,0.92640
EURUSD=X,2024-11-06,0.93185,0.93340,0.92383,0.93185
EURUSD=X,2024-11-05,0.91465,0.93602,0.91472,0.91465
EURUSD=X,2024-11-04,0.91965,0.91979,0.91576,0.91965
EURUSD=X,2024-11-03,0.91967,0.91999,0.91622,0.91967
EURUSD=X,2024-10-31,0.91878,0.92186,0.91711,0.91878
EURUSD=X,2024-10-30,0.92094,0.92213,0.91847,0.92094
EURUSD=X,2024-10-29,0.92420,0.92514,0.92032,0.92420
EURUSD=X,2024-10-28,0.92456,0.92851,0.92371,0.92456
EURUSD=X,2024-10-27,0.92629,0.92764,0.92368,0.92629
EURUSD=X,2024-10-24,0.92392,0.92495,0.92258,0.92392
EURUSD=X,2024-10-23,0.92764,0.92839,0.92510,0.92764
EURUSD=X,2024-10-22,0.92621,0.92919,0.92541,0.92621
EURUSD=X,2024-10-21,0.92463,0.92580,0.92272,0.92463
EURUSD=X,2024-10-20,0.92014,0.92430,0.92011,0.92014
EURUSD=X,2024-10-17,0.92348,0.92370,0.92054,0.92348
EURUSD=X,2024-10-16,0.92095,0.92491,0.92021,0.92095
EURUSD=X,2024-10-15,0.91881,0.92013,0.91737,0.91881
EURUSD=X,2024-10-14,0.91671,0.91869,0.91608,0.91671
EURUSD=X,2024-10-13,0.91551,0.91702,0.91437,0.91551
EURUSD=X,2024-10-10,0.91463,0.91516,0.91294,0.91463
EURUSD=X,2024-10-09,0.91397,0.91628,0.91301,0.91397
EURUSD=X,2024-10-08,0.91115,0.91409,0.91088,0.91115
EURUSD=X,2024-10-07,0.91123,0.91233,0.90945,0.91123
EURUSD=X,2024-10-06,0.91148,0.91282,0.91040,0.91148
EURUSD=X,2024-10-03,0.90620,0.91278,0.90585,0.90620
EURUSD=X,2024-10-02,0.90526,0.90834,0.90531,0.90526
EURUSD=X,2024-10-01,0.90389,0.90636,0.90235,0.90389
EURUSD=X,2024-09-30,0.89798,0.90414,0.89738,0.89798
EURUSD=X,2024-09-29,0.89533,0.89802,0.89219,0.89533
EURUSD=X,2024-09-26,0.89471,0.89877,0.89290,0.89471
EURUSD=X,2024-09-25,0.89839,0.89876,0.89375,0.89839
EURUSD=X,2024-09-24,0.89360,0.89753,0.89192,0.89360
EURUSD=X,2024-09-23,0.89999,0.90066,0.89585,0.89999
EURUSD=X,2024-09-22,0.89607,0.90223,0.89550,0.89607
EURUSD=X,2024-09-19,0.89611,0.89792,0.89437,0.89611
EURUSD=X,2024-09-18,0.89987,0.90332,0.89456,0.89987
EURUSD=X,2024-09-17,0.89909,0.90023,0.89771,0.89909
EURUSD=X,2024-09-16,0.89855,0.89987,0.89721,0.89855
EURUSD=X,2024-09-15,0.90188,0.90204,0.89810,0.90188
EURUSD=X,2024-09-12,0.90271,0.90305,0.90088,0.90271
EURUSD=X,2024-09-11,0.90822,0.90860,0.90524,0.90822
EURUSD=X,2024-09-10,0.90743,0.90892,0.90459,0.90743
EURUSD=X,2024-09-09,0.90620,0.90782,0.90504,0.90623
EURUSD=X,2024-09-08,0.90199,0.90621,0.90165,0.90199
EURUSD=X,2024-09-05,0.90005,0.90363,0.89700,0.90005
EURUSD=X,2024-09-04,0.90258,0.90297,0.89937,0.90258
EURUSD=X,2024-09-03,0.90510,0.90576,0.90136,0.90510
EURUSD=X,2024-09-02,0.90358,0.90634,0.90334,0.90358
EURUSD=X,2024-09-01,0.90544,0.90566,0.90277,0.90544
EURUSD=X,2024-08-29,0.90253,0.90466,0.90132,0.90253
EURUSD=X,2024-08-28,0.89892,0.90449,0.89767,0.89892
EURUSD=X,2024-08-27,0.89469,0.90054,0.89448,0.89469
EURUSD=X,2024-08-26,0.89572,0.89680,0.89457,0.89570
EURUSD=X,2024-08-25,0.89389,0.89668,0.89282,0.89389
EURUSD=X,2024-08-22,0.89958,0.90041,0.89323,0.89958
EURUSD=X,2024-08-21,0.89648,0.90098,0.89635,0.89648
EURUSD=X,2024-08-20,0.89869,0.90071,0.89709,0.89869
EURUSD=X,2024-08-19,0.90207,0.90323,0.89968,0.90207
EURUSD=X,2024-08-18,0.90708,0.90719,0.90317,0.90708
EURUSD=X,2024-08-15,0.91139,0.91133,0.90874,0.91139
EURUSD=X,2024-08-14,0.90812,0.91324,0.90784,0.90812
EURUSD=X,2024-08-13,0.90946,0.91012,0.90526,0.90946
EURUSD=X,2024-08-12,0.91448,0.91617,0.91228,0.91448
EURUSD=X,2024-08-11,0.91634,0.91642,0.91419,0.91634
EURUSD=X,2024-08-08,0.91615,0.91676,0.91490,0.91615
EURUSD=X,2024-08-07,0.91512,0.91896,0.91369,0.91512
EURUSD=X,2024-08-06,0.91531,0.91691,0.91439,0.91531
EURUSD=X,2024-08-05,0.91319,0.91709,0.91220,0.91319
EURUSD=X,2024-08-04,0.91660,0.91804,0.90852,0.91660
EURUSD=X,2024-08-01,0.92704,0.92745,0.91526,0.92704
EURUSD=X,2024-07-31,0.92396,0.92783,0.92293,0.92396
EURUSD=X,2024-07-30,0.92456,0.92524,0.92173,0.92456
EURUSD=X,2024-07-29,0.92432,0.92601,0.92285,0.92432
EURUSD=X,2024-07-28,0.92141,0.92570,0.91999,0.92141
EURUSD=X,2024-07-25,0.92158,0.92242,0.92012,0.92158
EURUSD=X,2024-07-24,0.92260,0.92362,0.92048,0.92260
EURUSD=X,2024-07-23,0.92173,0.92370,0.92028,0.92173
EURUSD=X,2024-07-22,0.91832,0.92215,0.91772,0.91832
EURUSD=X,2024-07-21,0.91755,0.91970,0.91770,0.91755
EURUSD=X,2024-07-18,0.91735,0.91937,0.91742,0.91735
EURUSD=X,2024-07-17,0.91419,0.91701,0.91405,0.91419
EURUSD=X,2024-07-16,0.91729,0.91785,0.91352,0.91729
EURUSD=X,2024-07-15,0.91760,0.91982,0.91700,0.91760
EURUSD=X,2024-07-14,0.91870,0.91886,0.91563,0.91870
EURUSD=X,2024-07-11,0.91978,0.92073,0.91654,0.91978
EURUSD=X,2024-07-10,0.92312,0.92319,0.91760,0.92312
EURUSD=X,2024-07-09,0.92469,0.92507,0.92349,0.92469
EURUSD=X,2024-07-08,0.92334,0.92541,0.92309,0.92334
EURUSD=X,2024-07-07,0.92379,0.92473,0.92211,0.92379
EURUSD=X,2024-07-04,0.92504,0.92504,0.92268,0.92504
EURUSD=X,2024-07-03,0.92671,0.92739,0.92473,0.92671
EURUSD=X,2024-07-02,0.93041,0.93145,0.92463,0.93041
EURUSD=X,2024-07-01,0.93142,0.93366,0.93062,0.93142
EURUSD=X,2024-06-30,0.93162,0.93301,0.92804,0.93162
EURUSD=X,2024-06-27,0.93387,0.93598,0.93278,0.93387
EURUSD=X,2024-06-26,0.93636,0.93668,0.93234,0.93636
EURUSD=X,2024-06-25,0.93379,0.93748,0.93304,0.93379
EURUSD=X,2024-06-24,0.93178,0.93533,0.93077,0.93178
EURUSD=X,2024-06-23,0.93570,0.93597,0.93055,0.93570
EURUSD=X,2024-06-20,0.93407,0.93712,0.93279,0.93407
EURUSD=X,2024-06-19,0.93058,0.93403,0.93041,0.93058
EURUSD=X,2024-06-18,0.93123,0.93233,0.92998,0.93114
EURUSD=X,2024-06-17,0.93107,0.93371,0.92930,0.93107
EURUSD=X,2024-06-16,0.93444,0.93573,0.93244,0.93444
EURUSD=X,2024-06-13,0.93126,0.93740,0.93067,0.93126
EURUSD=X,2024-06-12,0.92498,0.92997,0.92456,0.92498
EURUSD=X,2024-06-11,0.93112,0.93162,0.92156,0.93112
EURUSD=X,2024-06-10,0.92908,0.93278,0.92826,0.92908
EURUSD=X,2024-06-09,0.92781,0.93171,0.92755,0.92781
EURUSD=X,2024-06-06,0.91836,0.92555,0.91733,0.91836
EURUSD=X,2024-06-05,0.91963,0.92056,0.91761,0.91963
EURUSD=X,2024-06-04,0.91901,0.92078,0.91835,0.91901
EURUSD=X,2024-06-03,0.91701,0.92077,0.91612,0.91701
EURUSD=X,2024-06-02,0.92146,0.92356,0.91829,0.92146
EURUSD=X,2024-05-30,0.92326,0.92498,0.91902,0.92326
EURUSD=X,2024-05-29,0.92582,0.92696,0.92207,0.92582
EURUSD=X,2024-05-28,0.92149,0.92515,0.92095,0.92149
EURUSD=X,2024-05-27,0.92070,0.92094,0.91837,0.92070
EURUSD=X,2024-05-26,0.92190,0.92240,0.92021,0.92190
EURUSD=X,2024-05-23,0.92487,0.92550,0.92119,0.92487
EURUSD=X,2024-05-22,0.92381,0.92486,0.92076,0.92381
EURUSD=X,2024-05-21,0.92127,0.92405,0.92056,0.92127
EURUSD=X,2024-05-20,0.92081,0.92207,0.91957,0.92081
EURUSD=X,2024-05-19,0.91971,0.92124,0.91876,0.91971
EURUSD=X,2024-05-16,0.92018,0.92284,0.91926,0.92018
EURUSD=X,2024-05-15,0.91835,0.92126,0.91787,0.91835
EURUSD=X,2024-05-14,0.92472,0.92481,0.91966,0.92472
EURUSD=X,2024-05-13,0.92653,0.92799,0.92375,0.92653
EURUSD=X,2024-05-12,0.92851,0.92885,0.92539,0.92851
EURUSD=X,2024-05-09,0.92764,0.92923,0.92684,0.92764
EURUSD=X,2024-05-08,0.93055,0.93240,0.92756,0.93055
EURUSD=X,2024-05-07,0.93023,0.93153,0.92969,0.93023
EURUSD=X,2024-05-06,0.92876,0.92989,0.92709,0.92876
EURUSD=X,2024-05-05,0.92958,0.92973,0.92677,0.92958
EURUSD=X,2024-05-02,0.93200,0.93249,0.92516,0.93200
EURUSD=X,2024-05-01,0.93306,0.93672,0.93217,0.93306
EURUSD=X,2024-04-30,0.93754,0.93901,0.93563,0.93754
EURUSD=X,2024-04-29,0.93324,0.93603,0.93165,0.93324
EURUSD=X,2024-04-28,0.93403,0.93544,0.93169,0.93403
EURUSD=X,2024-04-25,0.93217,0.93680,0.93005,0.93217
EURUSD=X,2024-04-24,0.93466,0.93647,0.93205,0.93466
EURUSD=X,2024-04-23,0.93434,0.93644,0.93339,0.93434
EURUSD=X,2024-04-22,0.93865,0.93995,0.93372,0.93865
EURUSD=X,2024-04-21,0.93832,0.94120,0.93716,0.93830
EURUSD=X,2024-04-18,0.93954,0.94246,0.93663,0.93954
EURUSD=X,2024-04-17,0.93731,0.93920,0.93549,0.93731
EURUSD=X,2024-04-16,0.94156,0.94271,0.93877,0.94156
EURUSD=X,2024-04-15,0.94118,0.94312,0.93866,0.94118
EURUSD=X,2024-04-14,0.93920,0.94140,0.93766,0.93920
EURUSD=X,2024-04-11,0.93228,0.94138,0.93215,0.93228
EURUSD=X,2024-04-10,0.93101,0.93460,0.92976,0.93101
EURUSD=X,2024-04-09,0.92092,0.93166,0.92033,0.92092
EURUSD=X,2024-04-08,0.92067,0.92172,0.91872,0.92067
EURUSD=X,2024-04-07,0.92336,0.92412,0.92099,0.92336
EURUSD=X,2024-04-04,0.92284,0.92665,0.92192,0.92284
EURUSD=X,2024-04-03,0.92270,0.92297,0.91951,0.92270
EURUSD=X,2024-04-02,0.92870,0.92902,0.92339,0.92870
EURUSD=X,2024-04-01,0.93139,0.93241,0.92778,0.93139
EURUSD=X,2024-03-31,0.92659,0.93188,0.92607,0.92659
EURUSD=X,2024-03-28,0.92669,0.92864,0.92574,0.92669
EURUSD=X,2024-03-27,0.92490,0.92807,0.92368,0.92490
EURUSD=X,2024-03-26,0.92321,0.92496,0.92262,0.92321
EURUSD=X,2024-03-25,0.92270,0.92375,0.92049,0.92270
EURUSD=X,2024-03-24,0.92073,0.92534,0.92073,0.92073
EURUSD=X,2024-03-21,0.92081,0.92524,0.92016,0.92081
EURUSD=X,2024-03-20,0.91436,0.92117,0.91390,0.91436
EURUSD=X,2024-03-19,0.92058,0.92278,0.91981,0.92058
EURUSD=X,2024-03-18,0.91971,0.92296,0.91942,0.91971
EURUSD=X,2024-03-17,0.91894,0.91909,0.91698,0.91894
EURUSD=X,2024-03-14,0.91903,0.91979,0.91749,0.91903
EURUSD=X,2024-03-13,0.91302,0.91886,0.91288,0.91302
EURUSD=X,2024-03-12,0.91519,0.91573,0.91351,0.91519
EURUSD=X,2024-03-11,0.91487,0.91726,0.91413,0.91487
EURUSD=X,2024-03-10,0.91388,0.91625,0.91350,0.91388
EURUSD=X,2024-03-07,0.91327,0.91523,0.91095,0.91327
EURUSD=X,2024-03-06,0.91760,0.92009,0.91404,0.91760
EURUSD=X,2024-03-05,0.92118,0.92242,0.91627,0.92118
EURUSD=X,2024-03-04,0.92132,0.92233,0.91958,0.92132
EURUSD=X,2024-03-03,0.92236,0.92276,0.92027,0.92236
EURUSD=X,2024-02-29,0.92559,0.92603,0.92240,0.92559
EURUSD=X,2024-02-28,0.92265,0.92548,0.92121,0.92271
EURUSD=X,2024-02-27,0.92237,0.92609,0.92204,0.92237
EURUSD=X,2024-02-26,0.92163,0.92308,0.92034,0.92165
EURUSD=X,2024-02-25,0.92432,0.92498,0.92090,0.92428
EURUSD=X,2024-02-22,0.92387,0.92482,0.92255,0.92387
EURUSD=X,2024-02-21,0.92422,0.92558,0.91870,0.92422
EURUSD=X,2024-02-20,0.92502,0.92669,0.92427,0.92502
EURUSD=X,2024-02-19,0.92811,0.92928,0.92266,0.92811
EURUSD=X,2024-02-18,0.92733,0.92916,0.92687,0.92728
EURUSD=X,2024-02-15,0.92822,0.93163,0.92766,0.92822
EURUSD=X,2024-02-14,0.93183,0.93258,0.92731,0.93183
EURUSD=X,2024-02-13,0.93385,0.93502,0.93158,0.93385
EURUSD=X,2024-02-12,0.92834,0.93442,0.92645,0.92840
EURUSD=X,2024-02-11,0.92613,0.92962,0.92549,0.92613
EURUSD=X,2024-02-08,0.92798,0.92917,0.92641,0.92798
EURUSD=X,2024-02-07,0.92816,0.93087,0.92695,0.92816
EURUSD=X,2024-02-06,0.92963,0.92980,0.92736,0.92963
EURUSD=X,2024-02-05,0.93119,0.93251,0.92919,0.93119
EURUSD=X,2024-02-04,0.92770,0.93248,0.92713,0.92770
EURUSD=X,2024-02-01,0.91961,0.92743,0.91768,0.91961
EURUSD=X,2024-01-31,0.92567,0.92764,0.92034,0.92567
EURUSD=X,2024-01-30,0.92225,0.92533,0.91869,0.92225
EURUSD=X,2024-01-29,0.92306,0.92490,0.92121,0.92306
EURUSD=X,2024-01-28,0.92231,0.92622,0.92173,0.92231
EURUSD=X,2024-01-25,0.92199,0.92490,0.91892,0.92199
EURUSD=X,2024-01-24,0.91906,0.92373,0.91754,0.91906
EURUSD=X,2024-01-23,0.92105,0.92155,0.91479,0.92105
EURUSD=X,2024-01-22,0.91937,0.92392,0.91618,0.91937
EURUSD=X,2024-01-21,0.91817,0.91909,0.91659,0.91820
EURUSD=X,2024-01-18,0.91923,0.92030,0.91811,0.91923
EURUSD=X,2024-01-17,0.91869,0.92185,0.91691,0.91869
EURUSD=X,2024-01-16,0.91929,0.92207,0.91883,0.91929
EURUSD=X,2024-01-15,0.91368,0.92029,0.91356,0.91368
EURUSD=X,2024-01-14,0.91369,0.91460,0.91254,0.91369
EURUSD=X,2024-01-11,0.91069,0.91439,0.91030,0.91069
EURUSD=X,2024-01-10,0.91124,0.91485,0.90993,0.91124
EURUSD=X,2024-01-09,0.91475,0.91544,0.91167,0.91475
EURUSD=X,2024-01-08,0.91325,0.91646,0.91193,0.91325
EURUSD=X,2024-01-07,0.91399,0.91540,0.91095,0.91399
EURUSD=X,2024-01-04,0.91349,0.91923,0.90949,0.91349
EURUSD=X,2024-01-03,0.91528,0.91605,0.91161,0.91528
EURUSD=X,2024-01-02,0.91399,0.91760,0.91206,0.91399
EURUSD=X,2024-01-01,0.90610,0.91398,0.90558,0.90610
EURUSD=X,2023-12-31,0.90618,0.90618,0.90506,0.90618
EURUSD=X,2023-12-28,0.90367,0.90558,0.90222,0.90367
EURUSD=X,2023-12-27,0.90025,0.90331,0.89772,0.90025
EURUSD=X,2023-12-26,0.90564,0.90673,0.89912,0.90564
EURUSD=X,2023-12-25,0.90752,0.90837,0.90604,0.90752
EURUSD=X,2023-12-24,0.90812,0.90942,0.90588,0.90812
EURUSD=X,2023-12-21,0.90863,0.90959,0.90581,0.90863
EURUSD=X,2023-12-20,0.91383,0.91444,0.90913,0.91383
EURUSD=X,2023-12-19,0.91082,0.91449,0.91082,0.91071
EURUSD=X,2023-12-18,0.91547,0.91613,0.91020,0.91547
EURUSD=X,2023-12-17,0.91788,0.91795,0.91493,0.91788
EURUSD=X,2023-12-14,0.90966,0.91730,0.90882,0.90966
EURUSD=X,2023-12-13,0.91889,0.91914,0.90883,0.91889
EURUSD=X,2023-12-12,0.92612,0.92833,0.92522,0.92612
EURUSD=X,2023-12-11,0.92894,0.92926,0.92410,0.92894
EURUSD=X,2023-12-10,0.92896,0.93089,0.92779,0.92896
EURUSD=X,2023-12-07,0.92678,0.93187,0.92593,0.92678
EURUSD=X,2023-12-06,0.92882,0.92964,0.92629,0.92882
EURUSD=X,2023-12-05,0.92653,0.92824,0.92566,0.92653
EURUSD=X,2023-12-04,0.92277,0.92747,0.92189,0.92277
EURUSD=X,2023-12-03,0.91850,0.92544,0.91862,0.91850
EURUSD=X,2023-11-30,0.91813,0.92328,0.91637,0.91813
EURUSD=X,2023-11-29,0.91149,0.91792,0.91042,0.91149
EURUSD=X,2023-11-28,0.90876,0.91235,0.90783,0.90876
EURUSD=X,2023-11-27,0.91258,0.91458,0.90854,0.91258
EURUSD=X,2023-11-26,0.91411,0.91531,0.91250,0.91411
EURUSD=X,2023-11-23,0.91713,0.91794,0.91377,0.91713
EURUSD=X,2023-11-22,0.91846,0.91861,0.91523,0.91846
EURUSD=X,2023-11-21,0.91617,0.92133,0.91559,0.91617
EURUSD=X,2023-11-20,0.91364,0.91554,0.91204,0.91364
EURUSD=X,2023-11-19,0.91690,0.91766,0.91370,0.91690
EURUSD=X,2023-11-16,0.92144,0.92379,0.91809,0.92144
EURUSD=X,2023-11-15,0.92129,0.92336,0.91800,0.92129
EURUSD=X,2023-11-14,0.91934,0.92318,0.91870,0.91934
EURUSD=X,2023-11-13,0.93455,0.93528,0.92051,0.93455
EURUSD=X,2023-11-12,0.93553,0.93762,0.93440,0.93553
EURUSD=X,2023-11-09,0.93747,0.93835,0.93528,0.93747
EURUSD=X,2023-11-08,0.93371,0.93633,0.93244,0.93371
EURUSD=X,2023-11-07,0.93495,0.93809,0.93318,0.93495
EURUSD=X,2023-11-06,0.93298,0.93770,0.93292,0.93298
EURUSD=X,2023-11-05,0.93187,0.93260,0.92975,0.93187
EURUSD=X,2023-11-02,0.94203,0.94208,0.93158,0.94203
EURUSD=X,2023-11-01,0.94460,0.94486,0.93748,0.94460
EURUSD=X,2023-10-31,0.94536,0.95038,0.94513,0.94536
EURUSD=X,2023-10-30,0.94220,0.94633,0.93739,0.94215
EURUSD=X,2023-10-29,0.94683,0.94806,0.94123,0.94683
EURUSD=X,2023-10-26,0.94661,0.94915,0.94369,0.94661
EURUSD=X,2023-10-25,0.94638,0.95007,0.94617,0.94638
EURUSD=X,2023-10-24,0.94386,0.94641,0.94286,0.94386
EURUSD=X,2023-10-23,0.93728,0.94488,0.93543,0.93728
EURUSD=X,2023-10-22,0.94429,0.94597,0.93929,0.94429
EURUSD=X,2023-10-19,0.94475,0.94649,0.94342,0.94475
EURUSD=X,2023-10-18,0.94896,0.94980,0.94517,0.94896
EURUSD=X,2023-10-17,0.94586,0.94997,0.94394,0.94586
EURUSD=X,2023-10-16,0.94754,0.94940,0.94390,0.94754
EURUSD=X,2023-10-15,0.95057,0.95102,0.94747,0.95057
EURUSD=X,2023-10-12,0.94911,0.95273,0.94721,0.94911
EURUSD=X,2023-10-11,0.94127,0.94826,0.93997,0.94127
EURUSD=X,2023-10-10,0.94302,0.94413,0.94047,0.94302
EURUSD=X,2023-10-09,0.94545,0.94742,0.94175,0.94545
EURUSD=X,2023-10-08,0.94625,0.95057,0.94575,0.94625
EURUSD=X,2023-10-05,0.94823,0.95388,0.94359,0.94823
EURUSD=X,2023-10-04,0.95181,0.95234,0.94906,0.95181
EURUSD=X,2023-10-03,0.95520,0.95664,0.94950,0.95520
EURUSD=X,2023-10-02,0.95417,0.95700,0.95306,0.95417
EURUSD=X,2023-10-01,0.94670,0.95309,0.94430,0.94670
EURUSD=X,2023-09-28,0.94678,0.94714,0.94198,0.94678
EURUSD=X,2023-09-27,0.95193,0.95314,0.94532,0.95193
EURUSD=X,2023-09-26,0.94615,0.95160,0.94579,0.94615
EURUSD=X,2023-09-25,0.94417,0.94629,0.94261,0.94417
EURUSD=X,2023-09-24,0.93932,0.94545,0.93854,0.93932
EURUSD=X,2023-09-21,0.93803,0.94205,0.93707,0.93803
EURUSD=X,2023-09-20,0.93885,0.94174,0.93693,0.93885
EURUSD=X,2023-09-19,0.93621,0.93672,0.93230,0.93621
EURUSD=X,2023-09-18,0.93529,0.93668,0.93303,0.93529
EURUSD=X,2023-09-17,0.93741,0.93846,0.93475,0.93741
EURUSD=X,2023-09-14,0.94047,0.94038,0.93572,0.94047
EURUSD=X,2023-09-13,0.93188,0.93857,0.93006,0.93188
EURUSD=X,2023-09-12,0.93000,0.93307,0.92898,0.93000
EURUSD=X,2023-09-11,0.93045,0.93405,0.92924,0.93045
EURUSD=X,2023-09-10,0.93318,0.93379,0.92964,0.93318
EURUSD=X,2023-09-07,0.93484,0.93508,0.93095,0.93484
EURUSD=X,2023-09-06,0.93254,0.93572,0.93179,0.93254
EURUSD=X,2023-09-05,0.93249,0.93418,0.93040,0.93249
EURUSD=X,2023-09-04,0.92669,0.93396,0.92610,0.92669
EURUSD=X,2023-09-03,0.92816,0.92833,0.92518,0.92816
EURUSD=X,2023-08-31,0.92223,0.92723,0.91913,0.92223
EURUSD=X,2023-08-30,0.91501,0.92276,0.91414,0.91501
EURUSD=X,2023-08-29,0.92009,0.92132,0.91368,0.92009
EURUSD=X,2023-08-28,0.92377,0.92740,0.92109,0.92377
EURUSD=X,2023-08-27,0.92620,0.92603,0.92421,0.92620
EURUSD=X,2023-08-24,0.92608,0.92884,0.92260,0.92608
EURUSD=X,2023-08-23,0.92040,0.92465,0.91944,0.92040
EURUSD=X,2023-08-22,0.92191,0.92571,0.91998,0.92191
EURUSD=X,2023-08-21,0.91763,0.92307,0.91495,0.91763
EURUSD=X,2023-08-20,0.91955,0.92005,0.91636,0.91955
EURUSD=X,2023-08-17,0.91960,0.92200,0.91796,0.91960
EURUSD=X,2023-08-16,0.91957,0.92067,0.91604,0.91957
EURUSD=X,2023-08-15,0.91726,0.91767,0.91456,0.91726
EURUSD=X,2023-08-14,0.91676,0.91740,0.91327,0.91676
EURUSD=X,2023-08-13,0.91376,0.91937,0.91245,0.91376
EURUSD=X,2023-08-10,0.91064,0.91313,0.90877,0.91064
EURUSD=X,2023-08-09,0.91097,0.91183,0.90440,0.91097
EURUSD=X,2023-08-08,0.91254,0.91291,0.90961,0.91254
EURUSD=X,2023-08-07,0.90888,0.91488,0.90834,0.90888
EURUSD=X,2023-08-06,0.90901,0.91195,0.90818,0.90901
EURUSD=X,2023-08-03,0.91312,0.91443,0.90574,0.91312
EURUSD=X,2023-08-02,0.91379,0.91635,0.91297,0.91379
