symbol,timestamp,open,high,low,close
GBPUSD=X,2023-10-15,0.82288,0.82351,0.81973,0.82288
GBPUSD=X,2023-10-12,0.82094,0.82422,0.81816,0.82094
GBPUSD=X,2023-10-11,0.81206,0.81925,0.81100,0.81206
GBPUSD=X,2023-10-10,0.81381,0.81501,0.81065,0.81381
GBPUSD=X,2023-10-09,0.81633,0.81879,0.81381,0.81633
GBPUSD=X,2023-10-08,0.81833,0.82210,0.81815,0.81833
GBPUSD=X,2023-10-05,0.82065,0.82591,0.81571,0.82065
GBPUSD=X,2023-10-04,0.82406,0.82589,0.82146,0.82406
GBPUSD=X,2023-10-03,0.82795,0.83047,0.82130,0.82795
GBPUSD=X,2023-10-02,0.82712,0.82974,0.82651,0.82712
GBPUSD=X,2023-10-01,0.82034,0.82542,0.81843,0.82034
GBPUSD=X,2023-09-28,0.81942,0.82095,0.81496,0.81942
GBPUSD=X,2023-09-27,0.82418,0.82502,0.81814,0.82418
GBPUSD=X,2023-09-26,0.82334,0.82449,0.82216,0.82334
GBPUSD=X,2023-09-25,0.81899,0.82233,0.81872,0.81899
GBPUSD=X,2023-09-24,0.81693,0.82003,0.81634,0.81693
GBPUSD=X,2023-09-21,0.81347,0.81751,0.81360,0.81347
GBPUSD=X,2023-09-20,0.81125,0.81660,0.81096,0.81125
GBPUSD=X,2023-09-19,0.80694,0.81077,0.80585,0.80694
GBPUSD=X,2023-09-18,0.80757,0.80847,0.80490,0.80757
GBPUSD=X,2023-09-17,0.80667,0.80842,0.80579,0.80667
GBPUSD=X,2023-09-14,0.80641,0.80739,0.80350,0.80641
GBPUSD=X,2023-09-13,0.80074,0.80630,0.79963,0.80074
GBPUSD=X,2023-09-12,0.80064,0.80374,0.79933,0.80064
GBPUSD=X,2023-09-11,0.79953,0.80270,0.79874,0.79953
GBPUSD=X,2023-09-10,0.80077,0.80148,0.79705,0.80077
GBPUSD=X,2023-09-07,0.80167,0.80225,0.79924,0.80167
GBPUSD=X,2023-09-06,0.80013,0.80341,0.79957,0.80013
GBPUSD=X,2023-09-05,0.79564,0.80105,0.79458,0.79564
GBPUSD=X,2023-09-04,0.79231,0.79818,0.79172,0.79231
GBPUSD=X,2023-09-03,0.79427,0.79447,0.79105,0.79427
GBPUSD=X,2023-08-31,0.78915,0.79428,0.78684,0.78915
GBPUSD=X,2023-08-30,0.78676,0.79029,0.78531,0.78676
GBPUSD=X,2023-08-29,0.79139,0.79252,0.78472,0.79139
GBPUSD=X,2023-08-28,0.79307,0.79598,0.79147,0.79307
GBPUSD=X,2023-08-27,0.79436,0.79577,0.79305,0.79436
GBPUSD=X,2023-08-24,0.79422,0.79697,0.79084,0.79422
GBPUSD=X,2023-08-23,0.78620,0.79183,0.78569,0.78620
GBPUSD=X,2023-08-22,0.78542,0.79276,0.78350,0.78542
GBPUSD=X,2023-08-21,0.78371,0.78615,0.78124,0.78371
GBPUSD=X,2023-08-20,0.78487,0.78677,0.78347,0.78487
GBPUSD=X,2023-08-17,0.78450,0.78800,0.78341,0.78450
GBPUSD=X,2023-08-16,0.78574,0.78714,0.78212,0.78574
GBPUSD=X,2023-08-15,0.78743,0.78821,0.78337,0.78743
GBPUSD=X,2023-08-14,0.78837,0.78893,0.78420,0.78837
GBPUSD=X,2023-08-13,0.78776,0.79246,0.78650,0.78776
GBPUSD=X,2023-08-10,0.78933,0.78947,0.78511,0.78933
GBPUSD=X,2023-08-09,0.78622,0.78681,0.78060,0.78622
GBPUSD=X,2023-08-08,0.78488,0.78666,0.78266,0.78488
GBPUSD=X,2023-08-07,0.78246,0.78834,0.78218,0.78246
GBPUSD=X,2023-08-06,0.78449,0.78661,0.78210,0.78449
GBPUSD=X,2023-08-03,0.78650,0.78800,0.78234,0.78650
GBPUSD=X,2023-08-02,0.78622,0.79207,0.78569,0.78622
GBPUSD=X,2023-08-01,0.78157,0.78860,0.78148,0.78157
GBPUSD=X,2023-07-31,0.77923,0.78487,0.77893,0.77923
GBPUSD=X,2023-07-30,0.77804,0.77955,0.77696,0.77804
GBPUSD=X,2023-07-27,0.78168,0.78346,0.77614,0.78168
GBPUSD=X,2023-07-26,0.77358,0.77959,0.76951,0.77358
GBPUSD=X,2023-07-25,0.77555,0.77670,0.77310,0.77555
GBPUSD=X,2023-07-24,0.78054,0.78069,0.77661,0.78054
GBPUSD=X,2023-07-23,0.77803,0.78132,0.77622,0.77803
GBPUSD=X,2023-07-20,0.77691,0.78021,0.77501,0.77691
GBPUSD=X,2023-07-19,0.77299,0.77875,0.77136,0.77299
GBPUSD=X,2023-07-18,0.76723,0.77697,0.76693,0.76723
GBPUSD=X,2023-07-17,0.76506,0.76628,0.76201,0.76506
GBPUSD=X,2023-07-16,0.76399,0.76607,0.76296,0.76399
GBPUSD=X,2023-07-13,0.76178,0.76368,0.76102,0.76178
GBPUSD=X,2023-07-12,0.76950,0.76988,0.76258,0.76950
GBPUSD=X,2023-07-11,0.77317,0.77495,0.76924,0.77317
GBPUSD=X,2023-07-10,0.77738,0.77773,0.77326,0.77738
GBPUSD=X,2023-07-09,0.77893,0.78425,0.77898,0.77893
GBPUSD=X,2023-07-06,0.78481,0.78579,0.77891,0.78481
GBPUSD=X,2023-07-05,0.78722,0.78894,0.78250,0.78722
GBPUSD=X,2023-07-04,0.78637,0.78813,0.78524,0.78637
GBPUSD=X,2023-07-03,0.78796,0.78846,0.78517,0.78796
GBPUSD=X,2023-07-02,0.78787,0.78992,0.78626,0.78787
GBPUSD=X,2023-06-29,0.79283,0.79366,0.78581,0.79283
GBPUSD=X,2023-06-28,0.79113,0.79414,0.78955,0.79113
GBPUSD=X,2023-06-27,0.78475,0.79314,0.78430,0.78475
GBPUSD=X,2023-06-26,0.78672,0.78720,0.78377,0.78672
GBPUSD=X,2023-06-25,0.78563,0.78812,0.78444,0.78563
GBPUSD=X,2023-06-22,0.78455,0.78796,0.78444,0.78455
GBPUSD=X,2023-06-21,0.78313,0.78560,0.78028,0.78313
GBPUSD=X,2023-06-20,0.78343,0.78783,0.78143,0.78343
GBPUSD=X,2023-06-19,0.78171,0.78652,0.78104,0.78171
GBPUSD=X,2023-06-18,0.77955,0.78214,0.77906,0.77955
GBPUSD=X,2023-06-15,0.78220,0.78326,0.77836,0.78220
GBPUSD=X,2023-06-14,0.78933,0.79183,0.78343,0.78933
GBPUSD=X,2023-06-13,0.79327,0.79365,0.78747,0.79327
GBPUSD=X,2023-06-12,0.79908,0.79917,0.79248,0.79908
GBPUSD=X,2023-06-11,0.79492,0.80080,0.79371,0.79492
GBPUSD=X,2023-06-08,0.79627,0.79773,0.79430,0.79627
GBPUSD=X,2023-06-07,0.80364,0.80385,0.79642,0.80364
GBPUSD=X,2023-06-06,0.80476,0.80672,0.80008,0.80476
GBPUSD=X,2023-06-05,0.80447,0.80694,0.80274,0.80447
GBPUSD=X,2023-06-04,0.80457,0.80847,0.80392,0.80457
GBPUSD=X,2023-06-01,0.79851,0.80275,0.79719,0.79851
GBPUSD=X,2023-05-31,0.80360,0.80630,0.79766,0.80360
GBPUSD=X,2023-05-30,0.80576,0.80980,0.80487,0.80576
GBPUSD=X,2023-05-29,0.80983,0.81119,0.80359,0.80983
GBPUSD=X,2023-05-28,0.80997,0.81064,0.80832,0.80997
GBPUSD=X,2023-05-25,0.81197,0.81239,0.80685,0.81197
GBPUSD=X,2023-05-24,0.80851,0.81176,0.80739,0.80851
GBPUSD=X,2023-05-23,0.80539,0.80916,0.80235,0.80539
GBPUSD=X,2023-05-22,0.80433,0.80825,0.80346,0.80433
GBPUSD=X,2023-05-21,0.80256,0.80554,0.80182,0.80256
GBPUSD=X,2023-05-18,0.80573,0.80697,0.80142,0.80573
GBPUSD=X,2023-05-17,0.80116,0.80646,0.80055,0.80116
GBPUSD=X,2023-05-16,0.80102,0.80507,0.80051,0.80102
GBPUSD=X,2023-05-15,0.79847,0.80217,0.79714,0.79847
GBPUSD=X,2023-05-14,0.80321,0.80357,0.79841,0.80321
GBPUSD=X,2023-05-11,0.79949,0.80261,0.79745,0.79949
GBPUSD=X,2023-05-10,0.79208,0.80010,0.79116,0.79208
GBPUSD=X,2023-05-09,0.79216,0.79344,0.78882,0.79216
GBPUSD=X,2023-05-08,0.79298,0.79494,0.79123,0.79298
GBPUSD=X,2023-05-07,0.79180,0.79197,0.78940,0.79180
GBPUSD=X,2023-05-04,0.79476,0.79594,0.79052,0.79476
GBPUSD=X,2023-05-03,0.79578,0.79674,0.79391,0.79578
GBPUSD=X,2023-05-02,0.80155,0.80205,0.79673,0.80155
GBPUSD=X,2023-05-01,0.80115,0.80414,0.79928,0.80115
GBPUSD=X,2023-04-30,0.79640,0.80077,0.79567,0.79640
GBPUSD=X,2023-04-27,0.80029,0.80336,0.79489,0.80029
GBPUSD=X,2023-04-26,0.80198,0.80402,0.80046,0.80198
GBPUSD=X,2023-04-25,0.80556,0.80633,0.79932,0.80556
GBPUSD=X,2023-04-24,0.80020,0.80726,0.79965,0.80020
GBPUSD=X,2023-04-23,0.80341,0.80563,0.80205,0.80341
GBPUSD=X,2023-04-20,0.80394,0.80847,0.80350,0.80394
GBPUSD=X,2023-04-19,0.80464,0.80611,0.80222,0.80464
GBPUSD=X,2023-04-18,0.80483,0.80693,0.80173,0.80483
GBPUSD=X,2023-04-17,0.80819,0.80864,0.80328,0.80819
GBPUSD=X,2023-04-16,0.80652,0.80941,0.80402,0.80652
GBPUSD=X,2023-04-13,0.79854,0.80558,0.79712,0.79854
GBPUSD=X,2023-04-12,0.80065,0.80135,0.79771,0.80065
GBPUSD=X,2023-04-11,0.80456,0.80654,0.80107,0.80456
GBPUSD=X,2023-04-10,0.80709,0.80736,0.80283,0.80709
GBPUSD=X,2023-04-09,0.80450,0.80989,0.80372,0.80450
GBPUSD=X,2023-04-06,0.80414,0.80688,0.80287,0.80414
GBPUSD=X,2023-04-05,0.80249,0.80559,0.80090,0.80245
GBPUSD=X,2023-04-04,0.80011,0.80417,0.79912,0.80011
GBPUSD=X,2023-04-03,0.80503,0.80682,0.79875,0.80503
GBPUSD=X,2023-04-02,0.81395,0.81462,0.80520,0.81395
GBPUSD=X,2023-03-30,0.80742,0.81005,0.80507,0.80742
GBPUSD=X,2023-03-29,0.81227,0.81344,0.80753,0.81227
GBPUSD=X,2023-03-28,0.81107,0.81281,0.80911,0.81107
GBPUSD=X,2023-03-27,0.81325,0.81424,0.80980,0.81325
GBPUSD=X,2023-03-26,0.81669,0.81847,0.81364,0.81681
GBPUSD=X,2023-03-23,0.81432,0.82026,0.81381,0.81432
GBPUSD=X,2023-03-22,0.81444,0.81528,0.81024,0.81444
GBPUSD=X,2023-03-21,0.81810,0.81912,0.81334,0.81810
GBPUSD=X,2023-03-20,0.81473,0.82088,0.81432,0.81473
GBPUSD=X,2023-03-19,0.81940,0.82188,0.81533,0.82135
GBPUSD=X,2023-03-16,0.82591,0.82634,0.82129,0.82591
GBPUSD=X,2023-03-15,0.82864,0.83136,0.82537,0.82864
GBPUSD=X,2023-03-14,0.82305,0.83202,0.82095,0.82305
GBPUSD=X,2023-03-13,0.82178,0.82370,0.81960,0.82178
GBPUSD=X,2023-03-12,0.82806,0.82983,0.82131,0.82806
GBPUSD=X,2023-03-09,0.83888,0.83959,0.82584,0.83888
GBPUSD=X,2023-03-08,0.84395,0.84519,0.83788,0.84395
GBPUSD=X,2023-03-07,0.84567,0.84701,0.84338,0.84567
GBPUSD=X,2023-03-06,0.83164,0.84376,0.82900,0.83164
GBPUSD=X,2023-03-05,0.83146,0.83378,0.83007,0.83146
GBPUSD=X,2023-03-02,0.83683,0.83703,0.83206,0.83683
GBPUSD=X,2023-03-01,0.83155,0.83845,0.83090,0.83155
GBPUSD=X,2023-02-28,0.83119,0.83570,0.82729,0.83119
GBPUSD=X,2023-02-27,0.82917,0.83145,0.82358,0.82917
GBPUSD=X,2023-02-26,0.83681,0.83882,0.82950,0.83681
GBPUSD=X,2023-02-23,0.83224,0.83818,0.83052,0.83224
GBPUSD=X,2023-02-22,0.83013,0.83248,0.82823,0.83013
GBPUSD=X,2023-02-21,0.82589,0.82935,0.82413,0.82589
GBPUSD=X,2023-02-20,0.83080,0.83399,0.82352,0.83080
GBPUSD=X,2023-02-19,0.83137,0.83236,0.82953,0.83137
GBPUSD=X,2023-02-16,0.83520,0.83922,0.83122,0.83520
GBPUSD=X,2023-02-15,0.83083,0.83568,0.82825,0.83083
GBPUSD=X,2023-02-14,0.82148,0.83401,0.82103,0.82148
GBPUSD=X,2023-02-13,0.82300,0.82507,0.81596,0.82300
GBPUSD=X,2023-02-12,0.82983,0.83116,0.82353,0.82983
GBPUSD=X,2023-02-09,0.82544,0.82924,0.82384,0.82544
GBPUSD=X,2023-02-08,0.82859,0.82944,0.82024,0.82859
GBPUSD=X,2023-02-07,0.82970,0.83070,0.82582,0.82970
GBPUSD=X,2023-02-06,0.83159,0.83596,0.82940,0.83159
GBPUSD=X,2023-02-05,0.83034,0.83295,0.82809,0.83034
GBPUSD=X,2023-02-02,0.81833,0.82883,0.81531,0.81833
GBPUSD=X,2023-02-01,0.80736,0.81699,0.80651,0.80736
GBPUSD=X,2023-01-31,0.81248,0.81294,0.81010,0.81248
GBPUSD=X,2023-01-30,0.80987,0.81397,0.80847,0.80987
GBPUSD=X,2023-01-29,0.80656,0.80867,0.80540,0.80656
GBPUSD=X,2023-01-26,0.80554,0.80990,0.80528,0.80554
GBPUSD=X,2023-01-25,0.80574,0.81000,0.80453,0.80574
GBPUSD=X,2023-01-24,0.81117,0.81403,0.80657,0.81117
GBPUSD=X,2023-01-23,0.80787,0.81536,0.80570,0.80787
GBPUSD=X,2023-01-22,0.80612,0.81144,0.80337,0.80615
GBPUSD=X,2023-01-19,0.80699,0.81066,0.80667,0.80699
GBPUSD=X,2023-01-18,0.81005,0.81215,0.80820,0.81005
GBPUSD=X,2023-01-17,0.81413,0.81598,0.80436,0.81413
GBPUSD=X,2023-01-16,0.81928,0.82171,0.81313,0.81928
GBPUSD=X,2023-01-15,0.81803,0.82146,0.81380,0.81803
GBPUSD=X,2023-01-12,0.81861,0.82298,0.81659,0.81861
GBPUSD=X,2023-01-11,0.82252,0.82671,0.81723,0.82252
GBPUSD=X,2023-01-10,0.82283,0.82638,0.82121,0.82283
GBPUSD=X,2023-01-09,0.82080,0.82565,0.81988,0.82080
GBPUSD=X,2023-01-08,0.82546,0.82684,0.81925,0.82546
GBPUSD=X,2023-01-05,0.83967,0.84438,0.82869,0.83967
GBPUSD=X,2023-01-04,0.82949,0.84195,0.82816,0.82949
GBPUSD=X,2023-01-03,0.83558,0.83575,0.82736,0.83558
GBPUSD=X,2023-01-02,0.82908,0.84015,0.82754,0.82908
GBPUSD=X,2023-01-01,0.82756,0.83088,0.82638,0.82756
GBPUSD=X,2022-12-29,0.82955,0.83257,0.82604,0.82955
GBPUSD=X,2022-12-28,0.83146,0.83232,0.82813,0.83146
GBPUSD=X,2022-12-27,0.83160,0.83324,0.82486,0.83160
GBPUSD=X,2022-12-26,0.82770,0.83318,0.82574,0.82770
GBPUSD=X,2022-12-25,0.82898,0.83452,0.82754,0.82898
GBPUSD=X,2022-12-22,0.83063,0.83201,0.82718,0.83063
GBPUSD=X,2022-12-21,0.82813,0.83381,0.82334,0.82813
GBPUSD=X,2022-12-20,0.82051,0.82857,0.82041,0.82051
GBPUSD=X,2022-12-19,0.82292,0.82740,0.81844,0.82292
GBPUSD=X,2022-12-18,0.82247,0.82493,0.81695,0.82247
GBPUSD=X,2022-12-15,0.82055,0.82500,0.81822,0.82055
GBPUSD=X,2022-12-14,0.80527,0.81947,0.80487,0.80527
GBPUSD=X,2022-12-13,0.80947,0.81030,0.80507,0.80947
GBPUSD=X,2022-12-12,0.81515,0.81633,0.80382,0.81515
GBPUSD=X,2022-12-11,0.81719,0.81887,0.81307,0.81719
GBPUSD=X,2022-12-08,0.81740,0.81828,0.81152,0.81740
GBPUSD=X,2022-12-07,0.81903,0.82266,0.81661,0.81903
GBPUSD=X,2022-12-06,0.82435,0.82612,0.81811,0.82435
GBPUSD=X,2022-12-05,0.82028,0.82249,0.81550,0.82028
GBPUSD=X,2022-12-04,0.81333,0.82206,0.81013,0.81333
GBPUSD=X,2022-12-01,0.81581,0.82393,0.81326,0.81581
GBPUSD=X,2022-11-30,0.82827,0.82834,0.81325,0.82827
GBPUSD=X,2022-11-29,0.83717,0.84026,0.83151,0.83717
GBPUSD=X,2022-11-28,0.83619,0.83656,0.82896,0.83619
GBPUSD=X,2022-11-27,0.82967,0.83181,0.82525,0.82967
GBPUSD=X,2022-11-24,0.82567,0.82912,0.82461,0.82567
GBPUSD=X,2022-11-23,0.82850,0.82926,0.82282,0.82850
GBPUSD=X,2022-11-22,0.84091,0.84242,0.82802,0.84091
GBPUSD=X,2022-11-21,0.84563,0.84591,0.84024,0.84563
GBPUSD=X,2022-11-20,0.84150,0.84893,0.84135,0.84150
GBPUSD=X,2022-11-17,0.84328,0.84330,0.83683,0.84328
GBPUSD=X,2022-11-16,0.83940,0.85001,0.83648,0.83940
GBPUSD=X,2022-11-15,0.84185,0.84519,0.83742,0.84185
GBPUSD=X,2022-11-14,0.85118,0.85169,0.83311,0.85118
GBPUSD=X,2022-11-13,0.84762,0.85391,0.84552,0.84762
GBPUSD=X,2022-11-10,0.85515,0.85866,0.84754,0.85515
GBPUSD=X,2022-11-09,0.87975,0.87997,0.85603,0.87975
GBPUSD=X,2022-11-08,0.86580,0.88044,0.86460,0.86580
GBPUSD=X,2022-11-07,0.86831,0.87486,0.86231,0.86831
GBPUSD=X,2022-11-06,0.88259,0.88539,0.87087,0.88259
GBPUSD=X,2022-11-03,0.89529,0.89590,0.88239,0.89529
GBPUSD=X,2022-11-02,0.87843,0.89593,0.87565,0.87843
GBPUSD=X,2022-11-01,0.87047,0.87280,0.86757,0.87047
GBPUSD=X,2022-10-31,0.87208,0.87367,0.86470,0.87208
GBPUSD=X,2022-10-30,0.86250,0.87116,0.86125,0.86250
GBPUSD=X,2022-10-27,0.86471,0.86923,0.86211,0.86471
GBPUSD=X,2022-10-26,0.85934,0.86579,0.85889,0.85934
GBPUSD=X,2022-10-25,0.87252,0.87472,0.86038,0.87252
GBPUSD=X,2022-10-24,0.88433,0.88707,0.86980,0.88433
GBPUSD=X,2022-10-23,0.88165,0.88700,0.87884,0.88165
GBPUSD=X,2022-10-20,0.89126,0.90396,0.88559,0.89126
GBPUSD=X,2022-10-19,0.89212,0.89503,0.88244,0.89212
GBPUSD=X,2022-10-18,0.88167,0.89115,0.88121,0.88167
GBPUSD=X,2022-10-17,0.88098,0.88832,0.87666,0.88098
GBPUSD=X,2022-10-16,0.88949,0.89174,0.87443,0.88949
GBPUSD=X,2022-10-13,0.88488,0.89606,0.88048,0.88488
GBPUSD=X,2022-10-12,0.90074,0.90432,0.88019,0.90074
GBPUSD=X,2022-10-11,0.91191,0.91533,0.90113,0.91191
GBPUSD=X,2022-10-10,0.90296,0.90909,0.89515,0.90296
GBPUSD=X,2022-10-09,0.90326,0.90724,0.90009,0.90326
GBPUSD=X,2022-10-06,0.89604,0.90161,0.89094,0.89604
GBPUSD=X,2022-10-05,0.88078,0.89933,0.87860,0.88078
GBPUSD=X,2022-10-04,0.87338,0.95868,0.87004,0.87338
GBPUSD=X,2022-10-03,0.88249,0.96965,0.87374,0.88249
GBPUSD=X,2022-10-02,0.89786,0.90201,0.88243,0.89786
GBPUSD=X,2022-09-29,0.89550,0.90696,0.89035,0.89550
GBPUSD=X,2022-09-28,0.92310,0.92913,0.90377,0.92310
GBPUSD=X,2022-09-27,0.93242,0.94870,0.92268,0.93242
GBPUSD=X,2022-09-26,0.92851,0.93131,0.92299,0.92851
GBPUSD=X,2022-09-25,0.92644,0.96637,0.91620,0.92644
GBPUSD=X,2022-09-22,0.88786,0.91763,0.88718,0.88786
GBPUSD=X,2022-09-21,0.88860,0.89189,0.88013,0.88860
GBPUSD=X,2022-09-20,0.87878,0.88454,0.87845,0.87878
GBPUSD=X,2022-09-19,0.00203,0.87816,0.00201,0.87396
GBPUSD=X,2022-09-18,0.87474,0.88063,0.87420,0.87474
GBPUSD=X,2022-09-15,0.87321,0.88092,0.87116,0.87321
GBPUSD=X,2022-09-14,0.86640,0.87192,0.86612,0.86640
GBPUSD=X,2022-09-13,0.86918,0.87106,0.86292,0.86918
GBPUSD=X,2022-09-12,0.85550,0.86809,0.85201,0.85550
GBPUSD=X,2022-09-11,0.86073,0.86208,0.85395,0.86073
GBPUSD=X,2022-09-08,0.86821,0.86840,0.85854,0.86821
GBPUSD=X,2022-09-07,0.86821,0.87255,0.86509,0.86821
GBPUSD=X,2022-09-06,0.86876,0.87653,0.86786,0.86876
GBPUSD=X,2022-09-05,0.86468,0.86993,0.86157,0.86468
GBPUSD=X,2022-09-04,0.87156,0.87382,0.86326,0.87156
GBPUSD=X,2022-09-01,0.86603,0.86730,0.86299,0.86603
GBPUSD=X,2022-08-31,0.86228,0.86938,0.86091,0.86228
GBPUSD=X,2022-08-30,0.85785,0.86212,0.85525,0.85785
GBPUSD=X,2022-08-29,0.85310,0.86051,0.85054,0.85310
GBPUSD=X,2022-08-28,0.85529,0.85852,0.85168,0.85529
GBPUSD=X,2022-08-25,0.84591,0.85088,0.84055,0.84591
GBPUSD=X,2022-08-24,0.84823,0.84865,0.84299,0.84823
GBPUSD=X,2022-08-23,0.84536,0.85050,0.84353,0.84536
GBPUSD=X,2022-08-22,0.85001,0.85331,0.84227,0.85001
GBPUSD=X,2022-08-21,0.84631,0.85167,0.84494,0.84631
GBPUSD=X,2022-08-18,0.83819,0.84803,0.83809,0.83819
GBPUSD=X,2022-08-17,0.83035,0.83549,0.82802,0.83035
GBPUSD=X,2022-08-16,0.82679,0.83135,0.82427,0.82679
GBPUSD=X,2022-08-15,0.82953,0.83275,0.82534,0.82953
GBPUSD=X,2022-08-14,0.82460,0.82985,0.82335,0.82460
GBPUSD=X,2022-08-11,0.82003,0.82618,0.81907,0.82003
GBPUSD=X,2022-08-10,0.81906,0.82095,0.81639,0.81906
GBPUSD=X,2022-08-09,0.82851,0.82893,0.81476,0.82851
GBPUSD=X,2022-08-08,0.82757,0.82884,0.82452,0.82757
GBPUSD=X,2022-08-07,0.82930,0.83008,0.82407,0.82930
GBPUSD=X,2022-08-04,0.82258,0.83288,0.82198,0.82258
GBPUSD=X,2022-08-03,0.82386,0.82845,0.82012,0.82386
GBPUSD=X,2022-08-02,0.82363,0.82640,0.81919,0.82363
GBPUSD=X,2022-08-01,0.81619,0.82095,0.81453,0.81619
GBPUSD=X,2022-07-31,0.82190,0.82210,0.81360,0.82190
GBPUSD=X,2022-07-28,0.82149,0.82877,0.81689,0.82149
GBPUSD=X,2022-07-27,0.82231,0.82620,0.82038,0.82231
GBPUSD=X,2022-07-26,0.83087,0.83186,0.82742,0.83087
GBPUSD=X,2022-07-25,0.82968,0.83578,0.82716,0.82968
GBPUSD=X,2022-07-24,0.83435,0.83606,0.82764,0.83435
GBPUSD=X,2022-07-21,0.83369,0.83900,0.82893,0.83369
GBPUSD=X,2022-07-20,0.83553,0.84085,0.83322,0.83553
GBPUSD=X,2022-07-19,0.83326,0.83632,0.83086,0.83326
GBPUSD=X,2022-07-18,0.83703,0.83840,0.83046,0.83703
GBPUSD=X,2022-07-17,0.84125,0.84220,0.83127,0.84125
GBPUSD=X,2022-07-14,0.84478,0.84710,0.84227,0.84478
GBPUSD=X,2022-07-13,0.84310,0.85014,0.84147,0.84310
GBPUSD=X,2022-07-12,0.84206,0.84507,0.83622,0.84206
GBPUSD=X,2022-07-11,0.84048,0.84671,0.83955,0.84048
GBPUSD=X,2022-07-10,0.83229,0.84258,0.83202,0.83229
GBPUSD=X,2022-07-07,0.83152,0.83900,0.82957,0.83152
GBPUSD=X,2022-07-06,0.83886,0.83979,0.83185,0.83886
GBPUSD=X,2022-07-05,0.83700,0.84198,0.83436,0.83700
GBPUSD=X,2022-07-04,0.82562,0.84032,0.82484,0.82562
GBPUSD=X,2022-07-03,0.82634,0.82751,0.82208,0.82634
GBPUSD=X,2022-06-30,0.82250,0.83474,0.82237,0.82250
GBPUSD=X,2022-06-29,0.82448,0.82684,0.82069,0.82448
GBPUSD=X,2022-06-28,0.82051,0.82604,0.81891,0.82051
GBPUSD=X,2022-06-27,0.81520,0.82051,0.81373,0.81520
GBPUSD=X,2022-06-26,0.81425,0.81713,0.81102,0.81425
GBPUSD=X,2022-06-23,0.81569,0.81685,0.81196,0.81569
GBPUSD=X,2022-06-22,0.81635,0.82168,0.81342,0.81635
GBPUSD=X,2022-06-21,0.81530,0.82186,0.81206,0.81530
GBPUSD=X,2022-06-20,0.81636,0.81653,0.81195,0.81636
GBPUSD=X,2022-06-19,0.81788,0.81981,0.81446,0.81788
GBPUSD=X,2022-06-16,0.80960,0.82145,0.80985,0.80960
GBPUSD=X,2022-06-15,0.82149,0.82992,0.81012,0.82149
GBPUSD=X,2022-06-14,0.83259,0.83399,0.82482,0.83259
GBPUSD=X,2022-06-13,0.82359,0.83388,0.81971,0.82359
GBPUSD=X,2022-06-12,0.81476,0.82464,0.81306,0.81476
GBPUSD=X,2022-06-09,0.80053,0.81204,0.79895,0.80053
GBPUSD=X,2022-06-08,0.79751,0.80048,0.79660,0.79751
GBPUSD=X,2022-06-07,0.79453,0.79910,0.79437,0.79453
GBPUSD=X,2022-06-06,0.79853,0.80434,0.79405,0.79853
GBPUSD=X,2022-06-05,0.80057,0.80148,0.79512,0.80057
GBPUSD=X,2022-06-02,0.79503,0.80042,0.79434,0.79503
GBPUSD=X,2022-06-01,0.80115,0.80199,0.79560,0.80115
GBPUSD=X,2022-05-31,0.79329,0.80262,0.79268,0.79329
GBPUSD=X,2022-05-30,0.79077,0.79624,0.79075,0.79077
GBPUSD=X,2022-05-29,0.79195,0.79258,0.78993,0.79195
GBPUSD=X,2022-05-26,0.79264,0.79449,0.78964,0.79264
GBPUSD=X,2022-05-25,0.79472,0.79675,0.79238,0.79472
GBPUSD=X,2022-05-24,0.79745,0.80109,0.79639,0.79745
GBPUSD=X,2022-05-23,0.79584,0.80183,0.79387,0.79584
GBPUSD=X,2022-05-22,0.79981,0.80000,0.79363,0.80083
GBPUSD=X,2022-05-19,0.80263,0.80401,0.80010,0.80263
GBPUSD=X,2022-05-18,0.81008,0.81046,0.79859,0.81008
GBPUSD=X,2022-05-17,0.80097,0.80819,0.80002,0.80097
GBPUSD=X,2022-05-16,0.81144,0.81162,0.80015,0.81144
GBPUSD=X,2022-05-15,0.81583,0.81849,0.81333,0.81583
GBPUSD=X,2022-05-12,0.81938,0.82262,0.81669,0.81938
GBPUSD=X,2022-05-11,0.81751,0.82166,0.81653,0.81751
GBPUSD=X,2022-05-10,0.81259,0.81429,0.80661,0.81259
GBPUSD=X,2022-05-09,0.81053,0.81349,0.80820,0.81053
GBPUSD=X,2022-05-08,0.81134,0.81559,0.80619,0.81134
GBPUSD=X,2022-05-05,0.80887,0.81453,0.80780,0.80887
GBPUSD=X,2022-05-04,0.79263,0.81125,0.79171,0.79263
GBPUSD=X,2022-05-03,0.80005,0.80214,0.79776,0.80005
GBPUSD=X,2022-05-02,0.80019,0.80043,0.79577,0.80019
GBPUSD=X,2022-05-01,0.79536,0.79975,0.79395,0.79536
GBPUSD=X,2022-04-28,0.80237,0.80232,0.79474,0.80237
GBPUSD=X,2022-04-27,0.79739,0.80559,0.79580,0.79739
GBPUSD=X,2022-04-26,0.79477,0.79987,0.79366,0.79477
GBPUSD=X,2022-04-25,0.78499,0.79288,0.78299,0.78499
GBPUSD=X,2022-04-24,0.77948,0.78752,0.77949,0.77948
GBPUSD=X,2022-04-21,0.76776,0.77882,0.76731,0.76776
GBPUSD=X,2022-04-20,0.76523,0.76786,0.76406,0.76523
